,sample_id,experiment_id,yml_file,data_file
475,RxnF_201602_1455482166,RxnF_201602,F_135C_0214123555_0001.yml,F_135C_0214123555_0001_dz_bgsub.dat
476,RxnF_201602_1455482481,RxnF_201602,F_184C_0214124110_0001.yml,F_184C_0214124110_0001_dz_bgsub.dat
477,RxnF_201602_1455482036,RxnF_201602,F_105C_0214123345_0001.yml,F_105C_0214123345_0001_dz_bgsub.dat
478,RxnF_201602_1455483551,RxnF_201602,F_280C_2min_0214125859_0001.yml,F_280C_2min_0214125859_0001_dz_bgsub.dat
479,RxnF_201602_1455482750,RxnF_201602,F_207C_0214124539_0001.yml,F_207C_0214124539_0001_dz_bgsub.dat
480,RxnF_201602_1455483979,RxnF_201602,F_280C_10min_0214130608_0001.yml,F_280C_10min_0214130608_0001_dz_bgsub.dat
481,RxnF_201602_1455483102,RxnF_201602,F_245C_0214125131_0001.yml,F_245C_0214125131_0001_dz_bgsub.dat
482,RxnF_201602_1455483087,RxnF_201602,F_240C_0214125116_0001.yml,F_240C_0214125116_0001_dz_bgsub.dat
483,RxnF_201602_1455482842,RxnF_201602,F_211C_0214124711_0001.yml,F_211C_0214124711_0001_dz_bgsub.dat
484,RxnF_201602_1455482548,RxnF_201602,F_191C_0214124217_0001.yml,F_191C_0214124217_0001_dz_bgsub.dat
485,RxnF_201602_1455482461,RxnF_201602,F_182C_0214124050_0001.yml,F_182C_0214124050_0001_dz_bgsub.dat
486,RxnF_201602_1455483221,RxnF_201602,F_265C_0214125329_0001.yml,F_265C_0214125329_0001_dz_bgsub.dat
487,RxnF_201602_1455481980,RxnF_201602,F_90C_0214123248_0001.yml,F_90C_0214123248_0001_dz_bgsub.dat
488,RxnF_201602_1455483149,RxnF_201602,F_255C_0214125217_0001.yml,F_255C_0214125217_0001_dz_bgsub.dat
489,RxnF_201602_1455483730,RxnF_201602,F_280C_5min_0214130158_0001.yml,F_280C_5min_0214130158_0001_dz_bgsub.dat
490,RxnF_201602_1455482012,RxnF_201602,F_100C_0214123321_0001.yml,F_100C_0214123321_0001_dz_bgsub.dat
491,RxnF_201602_1455483315,RxnF_201602,F_273C_0214125503_0001.yml,F_273C_0214125503_0001_dz_bgsub.dat
492,RxnF_201602_1455482685,RxnF_201602,F_202C_0214124434_0001.yml,F_202C_0214124434_0001_dz_bgsub.dat
493,RxnF_201602_1455484350,RxnF_201602,F_280C_15min_0214131219_0001.yml,F_280C_15min_0214131219_0001_dz_bgsub.dat
494,RxnF_201602_1455482565,RxnF_201602,F_193C_0214124234_0001.yml,F_193C_0214124234_0001_dz_bgsub.dat
495,RxnF_201602_1455482708,RxnF_201602,F_204C_0214124457_0001.yml,F_204C_0214124457_0001_dz_bgsub.dat
496,RxnF_201602_1455479539,RxnF_201602,F_50C_0214115203_0001.yml,F_50C_0214115203_0001_dz_bgsub.dat
497,RxnF_201602_1455482387,RxnF_201602,F_173C_0214123936_0001.yml,F_173C_0214123936_0001_dz_bgsub.dat
498,RxnF_201602_1455483429,RxnF_201602,F_280C_0214125658_0001.yml,F_280C_0214125658_0001_dz_bgsub.dat
499,RxnF_201602_1455482527,RxnF_201602,F_189C_0214124156_0001.yml,F_189C_0214124156_0001_dz_bgsub.dat
500,RxnF_201602_1455484759,RxnF_201602,F_280C_20min_0214131908_0001.yml,F_280C_20min_0214131908_0001_dz_bgsub.dat
501,RxnF_201602_1455482373,RxnF_201602,F_170C_0214123917_0001.yml,F_170C_0214123917_0001_dz_bgsub.dat
502,R7_201611_1479789251,R7_201611,R7_SAXS_0058.yml,R7_SAXS_0058_dz_bgsub.dat
503,R7_201611_1479789151,R7_201611,R7_SAXS_0049.yml,R7_SAXS_0049_dz_bgsub.dat
504,R7_201611_1479788781,R7_201611,R7_SAXS_0016.yml,R7_SAXS_0016_dz_bgsub.dat
505,R7_201611_1479789408,R7_201611,R7_SAXS_0072.yml,R7_SAXS_0072_dz_bgsub.dat
506,R7_201611_1479789240,R7_201611,R7_SAXS_0057.yml,R7_SAXS_0057_dz_bgsub.dat
507,R7_201611_1479789107,R7_201611,R7_SAXS_0045.yml,R7_SAXS_0045_dz_bgsub.dat
508,R7_201611_1479788848,R7_201611,R7_SAXS_0022.yml,R7_SAXS_0022_dz_bgsub.dat
509,R7_201611_1479788770,R7_201611,R7_SAXS_0015.yml,R7_SAXS_0015_dz_bgsub.dat
510,R7_201611_1479789051,R7_201611,R7_SAXS_0040.yml,R7_SAXS_0040_dz_bgsub.dat
511,R7_201611_1479788658,R7_201611,R7_SAXS_0005.yml,R7_SAXS_0005_dz_bgsub.dat
512,R7_201611_1479789162,R7_201611,R7_SAXS_0050.yml,R7_SAXS_0050_dz_bgsub.dat
513,R7_201611_1479789284,R7_201611,R7_SAXS_0061.yml,R7_SAXS_0061_dz_bgsub.dat
514,R7_201611_1479788893,R7_201611,R7_SAXS_0026.yml,R7_SAXS_0026_dz_bgsub.dat
515,R7_201611_1479789085,R7_201611,R7_SAXS_0043.yml,R7_SAXS_0043_dz_bgsub.dat
516,R7_201611_1479789006,R7_201611,R7_SAXS_0036.yml,R7_SAXS_0036_dz_bgsub.dat
517,R7_201611_1479789352,R7_201611,R7_SAXS_0067.yml,R7_SAXS_0067_dz_bgsub.dat
518,R7_201611_1479789073,R7_201611,R7_SAXS_0042.yml,R7_SAXS_0042_dz_bgsub.dat
519,R7_201611_1479789397,R7_201611,R7_SAXS_0071.yml,R7_SAXS_0071_dz_bgsub.dat
520,R7_201611_1479789329,R7_201611,R7_SAXS_0065.yml,R7_SAXS_0065_dz_bgsub.dat
521,R7_201611_1479789141,R7_201611,R7_SAXS_0048.yml,R7_SAXS_0048_dz_bgsub.dat
522,R7_201611_1479788669,R7_201611,R7_SAXS_0006.yml,R7_SAXS_0006_dz_bgsub.dat
523,R7_201611_1479788871,R7_201611,R7_SAXS_0024.yml,R7_SAXS_0024_dz_bgsub.dat
524,R7_201611_1479789307,R7_201611,R7_SAXS_0063.yml,R7_SAXS_0063_dz_bgsub.dat
525,R7_201611_1479788758,R7_201611,R7_SAXS_0014.yml,R7_SAXS_0014_dz_bgsub.dat
526,R7_201611_1479789185,R7_201611,R7_SAXS_0052.yml,R7_SAXS_0052_dz_bgsub.dat
527,R7_201611_1479788725,R7_201611,R7_SAXS_0011.yml,R7_SAXS_0011_dz_bgsub.dat
528,R7_201611_1479788882,R7_201611,R7_SAXS_0025.yml,R7_SAXS_0025_dz_bgsub.dat
529,R7_201611_1479788736,R7_201611,R7_SAXS_0012.yml,R7_SAXS_0012_dz_bgsub.dat
530,R7_201611_1479788826,R7_201611,R7_SAXS_0020.yml,R7_SAXS_0020_dz_bgsub.dat
531,R7_201611_1479788613,R7_201611,R7_SAXS_0001.yml,R7_SAXS_0001_dz_bgsub.dat
532,R7_201611_1479788949,R7_201611,R7_SAXS_0031.yml,R7_SAXS_0031_dz_bgsub.dat
533,R7_201611_1479788647,R7_201611,R7_SAXS_0004.yml,R7_SAXS_0004_dz_bgsub.dat
534,R7_201611_1479789173,R7_201611,R7_SAXS_0051.yml,R7_SAXS_0051_dz_bgsub.dat
535,R7_201611_1479788714,R7_201611,R7_SAXS_0010.yml,R7_SAXS_0010_dz_bgsub.dat
536,R7_201611_1479789028,R7_201611,R7_SAXS_0038.yml,R7_SAXS_0038_dz_bgsub.dat
537,R7_201611_1479789096,R7_201611,R7_SAXS_0044.yml,R7_SAXS_0044_dz_bgsub.dat
538,R7_201611_1479788703,R7_201611,R7_SAXS_0009.yml,R7_SAXS_0009_dz_bgsub.dat
539,R7_201611_1479788859,R7_201611,R7_SAXS_0023.yml,R7_SAXS_0023_dz_bgsub.dat
540,R7_201611_1479789218,R7_201611,R7_SAXS_0055.yml,R7_SAXS_0055_dz_bgsub.dat
541,R7_201611_1479789318,R7_201611,R7_SAXS_0064.yml,R7_SAXS_0064_dz_bgsub.dat
542,R7_201611_1479788994,R7_201611,R7_SAXS_0035.yml,R7_SAXS_0035_dz_bgsub.dat
543,R7_201611_1479789420,R7_201611,R7_SAXS_0073.yml,R7_SAXS_0073_dz_bgsub.dat
544,R7_201611_1479789207,R7_201611,R7_SAXS_0054.yml,R7_SAXS_0054_dz_bgsub.dat
545,R7_201611_1479789296,R7_201611,R7_SAXS_0062.yml,R7_SAXS_0062_dz_bgsub.dat
546,R7_201611_1479788916,R7_201611,R7_SAXS_0028.yml,R7_SAXS_0028_dz_bgsub.dat
547,R7_201611_1479788680,R7_201611,R7_SAXS_0007.yml,R7_SAXS_0007_dz_bgsub.dat
548,R7_201611_1479789262,R7_201611,R7_SAXS_0059.yml,R7_SAXS_0059_dz_bgsub.dat
549,R7_201611_1479789196,R7_201611,R7_SAXS_0053.yml,R7_SAXS_0053_dz_bgsub.dat
550,R7_201611_1479788815,R7_201611,R7_SAXS_0019.yml,R7_SAXS_0019_dz_bgsub.dat
551,R7_201611_1479788983,R7_201611,R7_SAXS_0034.yml,R7_SAXS_0034_dz_bgsub.dat
552,R7_201611_1479789386,R7_201611,R7_SAXS_0070.yml,R7_SAXS_0070_dz_bgsub.dat
553,R7_201611_1479789431,R7_201611,R7_SAXS_0074.yml,R7_SAXS_0074_dz_bgsub.dat
554,R7_201611_1479789039,R7_201611,R7_SAXS_0039.yml,R7_SAXS_0039_dz_bgsub.dat
555,R7_201611_1479788972,R7_201611,R7_SAXS_0033.yml,R7_SAXS_0033_dz_bgsub.dat
556,R7_201611_1479789129,R7_201611,R7_SAXS_0047.yml,R7_SAXS_0047_dz_bgsub.dat
557,R7_201611_1479789229,R7_201611,R7_SAXS_0056.yml,R7_SAXS_0056_dz_bgsub.dat
558,R7_201611_1479788938,R7_201611,R7_SAXS_0030.yml,R7_SAXS_0030_dz_bgsub.dat
559,R7_201611_1479788961,R7_201611,R7_SAXS_0032.yml,R7_SAXS_0032_dz_bgsub.dat
560,R7_201611_1479788691,R7_201611,R7_SAXS_0008.yml,R7_SAXS_0008_dz_bgsub.dat
561,R7_201611_1479788792,R7_201611,R7_SAXS_0017.yml,R7_SAXS_0017_dz_bgsub.dat
562,R7_201611_1479788927,R7_201611,R7_SAXS_0029.yml,R7_SAXS_0029_dz_bgsub.dat
563,R7_201611_1479789017,R7_201611,R7_SAXS_0037.yml,R7_SAXS_0037_dz_bgsub.dat
564,R7_201611_1479788905,R7_201611,R7_SAXS_0027.yml,R7_SAXS_0027_dz_bgsub.dat
565,R7_201611_1479788837,R7_201611,R7_SAXS_0021.yml,R7_SAXS_0021_dz_bgsub.dat
566,R7_201611_1479789118,R7_201611,R7_SAXS_0046.yml,R7_SAXS_0046_dz_bgsub.dat
567,R7_201611_1479788624,R7_201611,R7_SAXS_0002.yml,R7_SAXS_0002_dz_bgsub.dat
568,R7_201611_1479789062,R7_201611,R7_SAXS_0041.yml,R7_SAXS_0041_dz_bgsub.dat
569,R7_201611_1479789341,R7_201611,R7_SAXS_0066.yml,R7_SAXS_0066_dz_bgsub.dat
570,R7_201611_1479788803,R7_201611,R7_SAXS_0018.yml,R7_SAXS_0018_dz_bgsub.dat
571,R7_201611_1479789364,R7_201611,R7_SAXS_0068.yml,R7_SAXS_0068_dz_bgsub.dat
572,R7_201611_1479789273,R7_201611,R7_SAXS_0060.yml,R7_SAXS_0060_dz_bgsub.dat
573,R7_201611_1479789375,R7_201611,R7_SAXS_0069.yml,R7_SAXS_0069_dz_bgsub.dat
574,R7_201611_1479788747,R7_201611,R7_SAXS_0013.yml,R7_SAXS_0013_dz_bgsub.dat
575,R7_201611_1479788635,R7_201611,R7_SAXS_0003.yml,R7_SAXS_0003_dz_bgsub.dat
576,R3_201611_1479675870,R3_201611,R3_SAXS_0034.yml,R3_SAXS_0034_dz_bgsub.dat
577,R3_201611_1479675994,R3_201611,R3_SAXS_0045.yml,R3_SAXS_0045_dz_bgsub.dat
578,R3_201611_1479675960,R3_201611,R3_SAXS_0042.yml,R3_SAXS_0042_dz_bgsub.dat
579,R3_201611_1479675498,R3_201611,R3_SAXS_0001.yml,R3_SAXS_0001_dz_bgsub.dat
580,R3_201611_1479675768,R3_201611,R3_SAXS_0025.yml,R3_SAXS_0025_dz_bgsub.dat
581,R3_201611_1479675903,R3_201611,R3_SAXS_0037.yml,R3_SAXS_0037_dz_bgsub.dat
582,R3_201611_1479675825,R3_201611,R3_SAXS_0030.yml,R3_SAXS_0030_dz_bgsub.dat
583,R3_201611_1479676039,R3_201611,R3_SAXS_0049.yml,R3_SAXS_0049_dz_bgsub.dat
584,R3_201611_1479676005,R3_201611,R3_SAXS_0046.yml,R3_SAXS_0046_dz_bgsub.dat
585,R3_201611_1479675712,R3_201611,R3_SAXS_0020.yml,R3_SAXS_0020_dz_bgsub.dat
586,R3_201611_1479675813,R3_201611,R3_SAXS_0029.yml,R3_SAXS_0029_dz_bgsub.dat
587,R3_201611_1479675745,R3_201611,R3_SAXS_0023.yml,R3_SAXS_0023_dz_bgsub.dat
588,R3_201611_1479675847,R3_201611,R3_SAXS_0032.yml,R3_SAXS_0032_dz_bgsub.dat
589,R3_201611_1479675565,R3_201611,R3_SAXS_0007.yml,R3_SAXS_0007_dz_bgsub.dat
590,R3_201611_1479675622,R3_201611,R3_SAXS_0012.yml,R3_SAXS_0012_dz_bgsub.dat
591,R3_201611_1479675892,R3_201611,R3_SAXS_0036.yml,R3_SAXS_0036_dz_bgsub.dat
592,R3_201611_1479675577,R3_201611,R3_SAXS_0008.yml,R3_SAXS_0008_dz_bgsub.dat
593,R3_201611_1479675520,R3_201611,R3_SAXS_0003.yml,R3_SAXS_0003_dz_bgsub.dat
594,R3_201611_1479675971,R3_201611,R3_SAXS_0043.yml,R3_SAXS_0043_dz_bgsub.dat
595,R3_201611_1479675779,R3_201611,R3_SAXS_0026.yml,R3_SAXS_0026_dz_bgsub.dat
596,R3_201611_1479675915,R3_201611,R3_SAXS_0038.yml,R3_SAXS_0038_dz_bgsub.dat
597,R3_201611_1479675689,R3_201611,R3_SAXS_0018.yml,R3_SAXS_0018_dz_bgsub.dat
598,R3_201611_1479675678,R3_201611,R3_SAXS_0017.yml,R3_SAXS_0017_dz_bgsub.dat
599,R3_201611_1479675701,R3_201611,R3_SAXS_0019.yml,R3_SAXS_0019_dz_bgsub.dat
600,R3_201611_1479675633,R3_201611,R3_SAXS_0013.yml,R3_SAXS_0013_dz_bgsub.dat
601,R3_201611_1479675791,R3_201611,R3_SAXS_0027.yml,R3_SAXS_0027_dz_bgsub.dat
602,R3_201611_1479675836,R3_201611,R3_SAXS_0031.yml,R3_SAXS_0031_dz_bgsub.dat
603,R3_201611_1479675734,R3_201611,R3_SAXS_0022.yml,R3_SAXS_0022_dz_bgsub.dat
604,R3_201611_1479675611,R3_201611,R3_SAXS_0011.yml,R3_SAXS_0011_dz_bgsub.dat
605,R3_201611_1479675666,R3_201611,R3_SAXS_0016.yml,R3_SAXS_0016_dz_bgsub.dat
606,R3_201611_1479675937,R3_201611,R3_SAXS_0040.yml,R3_SAXS_0040_dz_bgsub.dat
607,R3_201611_1479675858,R3_201611,R3_SAXS_0033.yml,R3_SAXS_0033_dz_bgsub.dat
608,R3_201611_1479675509,R3_201611,R3_SAXS_0002.yml,R3_SAXS_0002_dz_bgsub.dat
609,R3_201611_1479675599,R3_201611,R3_SAXS_0010.yml,R3_SAXS_0010_dz_bgsub.dat
610,R3_201611_1479675543,R3_201611,R3_SAXS_0005.yml,R3_SAXS_0005_dz_bgsub.dat
611,R3_201611_1479675655,R3_201611,R3_SAXS_0015.yml,R3_SAXS_0015_dz_bgsub.dat
612,R3_201611_1479675644,R3_201611,R3_SAXS_0014.yml,R3_SAXS_0014_dz_bgsub.dat
613,R3_201611_1479675948,R3_201611,R3_SAXS_0041.yml,R3_SAXS_0041_dz_bgsub.dat
614,R3_201611_1479675554,R3_201611,R3_SAXS_0006.yml,R3_SAXS_0006_dz_bgsub.dat
615,R3_201611_1479675588,R3_201611,R3_SAXS_0009.yml,R3_SAXS_0009_dz_bgsub.dat
616,R3_201611_1479675982,R3_201611,R3_SAXS_0044.yml,R3_SAXS_0044_dz_bgsub.dat
617,R3_201611_1479675881,R3_201611,R3_SAXS_0035.yml,R3_SAXS_0035_dz_bgsub.dat
618,R3_201611_1479675531,R3_201611,R3_SAXS_0004.yml,R3_SAXS_0004_dz_bgsub.dat
619,R3_201611_1479676016,R3_201611,R3_SAXS_0047.yml,R3_SAXS_0047_dz_bgsub.dat
620,R3_201611_1479675756,R3_201611,R3_SAXS_0024.yml,R3_SAXS_0024_dz_bgsub.dat
621,R3_201611_1479675723,R3_201611,R3_SAXS_0021.yml,R3_SAXS_0021_dz_bgsub.dat
622,R3_201611_1479675926,R3_201611,R3_SAXS_0039.yml,R3_SAXS_0039_dz_bgsub.dat
623,R3_201611_1479675802,R3_201611,R3_SAXS_0028.yml,R3_SAXS_0028_dz_bgsub.dat
624,R3_201611_1479676028,R3_201611,R3_SAXS_0048.yml,R3_SAXS_0048_dz_bgsub.dat
625,RxnG_201602_1455499079,RxnG_201602,G_250C_0214171748_0001.yml,G_250C_0214171748_0001_dz_bgsub.dat
626,RxnG_201602_1455499206,RxnG_201602,G_268C_0214171955_0001.yml,G_268C_0214171955_0001_dz_bgsub.dat
627,RxnG_201602_1455495829,RxnG_201602,G_60C_0min_0214162333_0001.yml,G_60C_0min_0214162333_0001_dz_bgsub.dat
628,RxnG_201602_1455498981,RxnG_201602,G_220C_0214171610_0001.yml,G_220C_0214171610_0001_dz_bgsub.dat
629,RxnG_201602_1455496246,RxnG_201602,G_60C_10min_0214163030_0001.yml,G_60C_10min_0214163030_0001_dz_bgsub.dat
630,RxnG_201602_1455497905,RxnG_201602,G_130C_0214165814_0001.yml,G_130C_0214165814_0001_dz_bgsub.dat
631,RxnG_201602_1455495533,RxnG_201602,G_40C_0214161837_0001.yml,G_40C_0214161837_0001_dz_bgsub.dat
632,RxnG_201602_1455499062,RxnG_201602,G_245C_0214171731_0001.yml,G_245C_0214171731_0001_dz_bgsub.dat
633,RxnG_201602_1455498883,RxnG_201602,G_190C_0214171431_0001.yml,G_190C_0214171431_0001_dz_bgsub.dat
634,RxnG_201602_1455497807,RxnG_201602,G_110C_0214165635_0001.yml,G_110C_0214165635_0001_dz_bgsub.dat
635,RxnG_201602_1455499224,RxnG_201602,G_270C_0214172013_0001.yml,G_270C_0214172013_0001_dz_bgsub.dat
636,RxnG_201602_1455498950,RxnG_201602,G_210C_0214171539_0001.yml,G_210C_0214171539_0001_dz_bgsub.dat
637,RxnG_201602_1455498126,RxnG_201602,G_170C_0214170155_0001.yml,G_170C_0214170155_0001_dz_bgsub.dat
638,RxnG_201602_1455498533,RxnG_201602,G_180C_3min_0214170842_0001.yml,G_180C_3min_0214170842_0001_dz_bgsub.dat
639,RxnG_201602_1455498727,RxnG_201602,G_180C_10min_0214171156_0001.yml,G_180C_10min_0214171156_0001_dz_bgsub.dat
640,RxnG_201602_1455497943,RxnG_201602,G_140C_0214165852_0001.yml,G_140C_0214165852_0001_dz_bgsub.dat
641,RxnG_201602_1455499257,RxnG_201602,G_273C_0214172046_0001.yml,G_273C_0214172046_0001_dz_bgsub.dat
642,RxnG_201602_1455495619,RxnG_201602,G_50C_0214162003_0001.yml,G_50C_0214162003_0001_dz_bgsub.dat
643,RxnG_201602_1455499044,RxnG_201602,G_240C_0214171713_0001.yml,G_240C_0214171713_0001_dz_bgsub.dat
644,RxnG_201602_1455498917,RxnG_201602,G_200C_0214171506_0001.yml,G_200C_0214171506_0001_dz_bgsub.dat
645,RxnG_201602_1455499011,RxnG_201602,G_230C_0214171640_0001.yml,G_230C_0214171640_0001_dz_bgsub.dat
646,RxnG_201602_1455499124,RxnG_201602,G_260C_0214171833_0001.yml,G_260C_0214171833_0001_dz_bgsub.dat
647,RxnG_201602_1455499182,RxnG_201602,G_266C_0214171931_0001.yml,G_266C_0214171931_0001_dz_bgsub.dat
648,RxnG_201602_1455498967,RxnG_201602,G_215C_0214171555_0001.yml,G_215C_0214171555_0001_dz_bgsub.dat
649,RxnG_201602_1455497992,RxnG_201602,G_150C_0214165940_0001.yml,G_150C_0214165940_0001_dz_bgsub.dat
650,RxnG_201602_1455498345,RxnG_201602,G_180C_0214170534_0001.yml,G_180C_0214170534_0001_dz_bgsub.dat
651,RxnG_201602_1455498996,RxnG_201602,G_225C_0214171625_0001.yml,G_225C_0214171625_0001_dz_bgsub.dat
652,RxnG_201602_1455496866,RxnG_201602,G_60C_20min_0214164049_0001.yml,G_60C_20min_0214164049_0001_dz_bgsub.dat
653,RxnG_201602_1455499288,RxnG_201602,G_275C_0214172117_0001.yml,G_275C_0214172117_0001_dz_bgsub.dat
654,RxnG_201602_1455498220,RxnG_201602,G_175C_0214170329_0001.yml,G_175C_0214170329_0001_dz_bgsub.dat
655,RxnG_201602_1455497467,RxnG_201602,G_60C_30min_0214165050_0001.yml,G_60C_30min_0214165050_0001_dz_bgsub.dat
656,RxnG_201602_1455499095,RxnG_201602,G_253C_0214171804_0001.yml,G_253C_0214171804_0001_dz_bgsub.dat
657,RxnG_201602_1455498934,RxnG_201602,G_205C_0214171523_0001.yml,G_205C_0214171523_0001_dz_bgsub.dat
658,RxnG_201602_1455499027,RxnG_201602,G_235C_0214171656_0001.yml,G_235C_0214171656_0001_dz_bgsub.dat
659,RxnG_201602_1455499158,RxnG_201602,G_264C_0214171907_0001.yml,G_264C_0214171907_0001_dz_bgsub.dat
660,RxnG_201602_1455497763,RxnG_201602,G_100C_0214165552_0001.yml,G_100C_0214165552_0001_dz_bgsub.dat
661,RxnG_201602_1455499140,RxnG_201602,G_262C_0214171849_0001.yml,G_262C_0214171849_0001_dz_bgsub.dat
662,RxnG_201602_1455498461,RxnG_201602,G_180C_2min_0214170730_0001.yml,G_180C_2min_0214170730_0001_dz_bgsub.dat
663,RxnG_201602_1455497853,RxnG_201602,G_120C_0214165722_0001.yml,G_120C_0214165722_0001_dz_bgsub.dat
664,RxnG_201602_1455498038,RxnG_201602,G_160C_0214170027_0001.yml,G_160C_0214170027_0001_dz_bgsub.dat
665,RxnG_201602_1455499315,RxnG_201602,G_276C_0214172144_0001.yml,G_276C_0214172144_0001_dz_bgsub.dat
666,RxnG_201602_1455499109,RxnG_201602,G_257C_0214171818_0001.yml,G_257C_0214171818_0001_dz_bgsub.dat
667,RxnH_201602_1455510844,RxnH_201602,H_233C_0214203352_0001.yml,H_233C_0214203352_0001_dz_bgsub.dat
668,RxnH_201602_1455510635,RxnH_201602,H_140C_0214203024_0001.yml,H_140C_0214203024_0001_dz_bgsub.dat
669,RxnH_201602_1455511353,RxnH_201602,H_280C_4_0214204222_0001.yml,H_280C_4_0214204222_0001_dz_bgsub.dat
670,RxnH_201602_1455513066,RxnH_201602,H_280C_20_0214211055_0001.yml,H_280C_20_0214211055_0001_dz_bgsub.dat
671,RxnH_201602_1455511802,RxnH_201602,H_280C_11_0214204951_0001.yml,H_280C_11_0214204951_0001_dz_bgsub.dat
672,RxnH_201602_1455512422,RxnH_201602,H_280C_14_0214210010_0001.yml,H_280C_14_0214210010_0001_dz_bgsub.dat
673,RxnH_201602_1455510735,RxnH_201602,H_190C_0214203204_0001.yml,H_190C_0214203204_0001_dz_bgsub.dat
674,RxnH_201602_1455511470,RxnH_201602,H_280C_6_0214204419_0001.yml,H_280C_6_0214204419_0001_dz_bgsub.dat
675,RxnH_201602_1455511200,RxnH_201602,H_280C_0214203949_0001.yml,H_280C_0214203949_0001_dz_bgsub.dat
676,RxnH_201602_1455511058,RxnH_201602,H_274C_0214203727_0001.yml,H_274C_0214203727_0001_dz_bgsub.dat
677,RxnH_201602_1455512927,RxnH_201602,H_280C_19_0214210836_0001.yml,H_280C_19_0214210836_0001_dz_bgsub.dat
678,RxnH_201602_1455510802,RxnH_201602,H_218C_0214203311_0001.yml,H_218C_0214203311_0001_dz_bgsub.dat
679,RxnH_201602_1455511077,RxnH_201602,H_275C_0214203746_0001.yml,H_275C_0214203746_0001_dz_bgsub.dat
680,RxnH_201602_1455510507,RxnH_201602,H_70C_0214202811_0001.yml,H_70C_0214202811_0001_dz_bgsub.dat
681,RxnH_201602_1455510928,RxnH_201602,H_260C_0214203516_0001.yml,H_260C_0214203516_0001_dz_bgsub.dat
682,RxnH_201602_1455511234,RxnH_201602,H_280C_1_0214204023_0001.yml,H_280C_1_0214204023_0001_dz_bgsub.dat
683,RxnH_201602_1455508188,RxnH_201602,H_40C_0214194932_0001.yml,H_40C_0214194932_0001_dz_bgsub.dat
684,RxnH_201602_1455511407,RxnH_201602,H_280C_5_0214204316_0001.yml,H_280C_5_0214204316_0001_dz_bgsub.dat
685,RxnH_201602_1455512677,RxnH_201602,H_280C_16_0214210426_0001.yml,H_280C_16_0214210426_0001_dz_bgsub.dat
686,RxnH_201602_1455510815,RxnH_201602,H_223C_0214203324_0001.yml,H_223C_0214203324_0001_dz_bgsub.dat
687,RxnH_201602_1455510652,RxnH_201602,H_150C_0214203041_0001.yml,H_150C_0214203041_0001_dz_bgsub.dat
688,RxnH_201602_1455512770,RxnH_201602,H_280C_17_0214210559_0001.yml,H_280C_17_0214210559_0001_dz_bgsub.dat
689,RxnH_201602_1455512838,RxnH_201602,H_280C_18_0214210707_0001.yml,H_280C_18_0214210707_0001_dz_bgsub.dat
690,RxnH_201602_1455510877,RxnH_201602,H_246C_0214203425_0001.yml,H_246C_0214203425_0001_dz_bgsub.dat
691,RxnH_201602_1455511553,RxnH_201602,H_280C_7_0214204541_0001.yml,H_280C_7_0214204541_0001_dz_bgsub.dat
692,RxnH_201602_1455510753,RxnH_201602,H_200C_0214203222_0001.yml,H_200C_0214203222_0001_dz_bgsub.dat
693,RxnH_201602_1455511609,RxnH_201602,H_280C_8_0214204638_0001.yml,H_280C_8_0214204638_0001_dz_bgsub.dat
694,RxnH_201602_1455511842,RxnH_201602,H_280C_12_0214205030_0001.yml,H_280C_12_0214205030_0001_dz_bgsub.dat
695,RxnH_201602_1455510529,RxnH_201602,H_80C_0214202838_0001.yml,H_80C_0214202838_0001_dz_bgsub.dat
696,RxnH_201602_1455510692,RxnH_201602,H_170C_0214203121_0001.yml,H_170C_0214203121_0001_dz_bgsub.dat
697,RxnH_201602_1455510620,RxnH_201602,H_130C_0214203009_0001.yml,H_130C_0214203009_0001_dz_bgsub.dat
698,RxnH_201602_1455510974,RxnH_201602,H_265C_0214203602_0001.yml,H_265C_0214203602_0001_dz_bgsub.dat
699,RxnH_201602_1455510712,RxnH_201602,H_180C_0214203141_0001.yml,H_180C_0214203141_0001_dz_bgsub.dat
700,RxnH_201602_1455510570,RxnH_201602,H_100C_0214202920_0001.yml,H_100C_0214202920_0001_dz_bgsub.dat
701,RxnH_201602_1455511005,RxnH_201602,H_269C_0214203634_0001.yml,H_269C_0214203634_0001_dz_bgsub.dat
702,RxnH_201602_1455511712,RxnH_201602,H_280C_10_0214204821_0001.yml,H_280C_10_0214204821_0001_dz_bgsub.dat
703,RxnH_201602_1455512149,RxnH_201602,H_280C_13_0214205537_0001.yml,H_280C_13_0214205537_0001_dz_bgsub.dat
704,RxnH_201602_1455512584,RxnH_201602,H_280C_15_0214210253_0001.yml,H_280C_15_0214210253_0001_dz_bgsub.dat
705,RxnH_201602_1455510990,RxnH_201602,H_267C_0214203619_0001.yml,H_267C_0214203619_0001_dz_bgsub.dat
706,RxnH_201602_1455511108,RxnH_201602,H_276C_0214203817_0001.yml,H_276C_0214203817_0001_dz_bgsub.dat
707,RxnH_201602_1455510912,RxnH_201602,H_255C_0214203500_0001.yml,H_255C_0214203500_0001_dz_bgsub.dat
708,RxnH_201602_1455510670,RxnH_201602,H_160C_0214203059_0001.yml,H_160C_0214203059_0001_dz_bgsub.dat
709,RxnH_201602_1455510894,RxnH_201602,H_250C_0214203443_0001.yml,H_250C_0214203443_0001_dz_bgsub.dat
